order_id,cost,kiosk_number,date_ordered
12172,13.26,4,05/18/2022
12173,10.93,2,05/18/2022
12174,6.58,3,05/18/2022
12175,16.32,1,05/18/2022
12176,18.56,1,05/18/2022
12177,5.18,4,05/18/2022
12178,10.43,4,05/18/2022
12179,8.37,4,05/18/2022
12180,2.49,1,05/18/2022
12181,8.08,4,05/18/2022
12182,13.94,3,05/18/2022
12183,6.58,2,05/18/2022
12184,12.58,3,05/18/2022
12185,3.88,1,05/18/2022
12186,2.39,4,05/18/2022
12187,16.82,4,05/18/2022
12188,14.73,3,05/18/2022
12189,16.51,1,05/18/2022
12190,10.95,2,05/18/2022
12191,2.39,4,05/18/2022
12192,1.99,1,05/18/2022
12193,17.89,2,05/18/2022
12194,6.28,3,05/18/2022
12195,14.52,3,05/18/2022
12196,15.63,1,05/18/2022
12197,14.73,3,05/18/2022
12198,14.9,3,05/18/2022
12199,8.98,1,05/18/2022
12200,23.26,2,05/18/2022
12201,10.48,2,05/18/2022
12202,4.58,4,05/18/2022
12203,11.03,2,05/18/2022
12204,14.05,1,05/18/2022
12205,9.25,1,05/18/2022
12206,22.12,4,05/18/2022
12207,4.09,4,05/18/2022
12208,10.14,1,05/18/2022
12209,20.42,4,05/18/2022
12210,6.28,3,05/18/2022
12211,17.99,3,05/18/2022
12212,17.73,1,05/18/2022
12213,2.19,4,05/18/2022
12214,8.87,4,05/18/2022
12215,15.81,1,05/18/2022
12216,15.92,3,05/18/2022
12217,11.84,3,05/18/2022
12218,19.16,3,05/18/2022
12219,13.38,1,05/18/2022
12220,9.68,2,05/18/2022
12221,10.73,1,05/18/2022
12222,17.12,1,05/18/2022
12223,15.02,3,05/18/2022
12224,8.27,4,05/18/2022
12225,13.97,3,05/18/2022
12226,10.24,4,05/18/2022
12227,11.33,2,05/18/2022
12228,2.69,1,05/18/2022
12229,7.08,4,05/18/2022
12230,10.73,1,05/18/2022
12231,11.36,2,05/18/2022
12232,22.89,3,05/18/2022
12233,7.98,3,05/18/2022
12234,3.98,4,05/18/2022
12235,13.65,1,05/18/2022
12236,6.18,4,05/18/2022
12237,9.08,3,05/18/2022
12238,26.23,1,05/18/2022
12239,12.57,4,05/18/2022
12240,27.14,2,05/18/2022
12241,14.73,4,05/18/2022
12242,12.56,1,05/18/2022
12243,20.95,3,05/18/2022
12244,16.79,1,05/18/2022
12245,8.74,2,05/18/2022
12246,13.63,1,05/18/2022
12247,9.68,1,05/18/2022
12248,7.08,2,05/18/2022
12249,11.84,1,05/18/2022
12250,12.46,3,05/18/2022
12251,6.58,1,05/18/2022
12252,15.72,4,05/18/2022
12253,10.54,2,05/18/2022
12254,13.54,1,05/18/2022
12255,11.84,3,05/18/2022
12256,21.38,1,05/18/2022
12257,4.55,3,05/18/2022
12258,21.59,3,05/18/2022
12259,18.79,4,05/18/2022
12260,4.49,2,05/18/2022
12261,6.97,3,05/18/2022
12262,6.27,2,05/18/2022
12263,11.53,3,05/18/2022
12264,15.58,2,05/18/2022
12265,11.63,1,05/18/2022
12266,10.7,3,05/18/2022
12267,6.38,3,05/18/2022
12268,14.46,2,05/18/2022
12269,35.09,4,05/18/2022
12270,3.98,3,05/18/2022
12271,4.28,4,05/18/2022
12272,8.28,1,05/18/2022
12273,13.84,4,05/18/2022
12274,9.08,4,05/18/2022
12275,12.66,3,05/18/2022
12276,3.88,1,05/18/2022
12277,27.31,1,05/18/2022
12278,19.47,1,05/18/2022
12279,12.86,2,05/18/2022
12280,8.57,2,05/18/2022
12281,13.19,1,05/18/2022
12282,12.17,2,05/18/2022
12283,2.09,2,05/18/2022
12284,9.54,2,05/18/2022
12285,9.87,2,05/18/2022
12286,18.82,3,05/18/2022
12287,25.08,4,05/18/2022
12288,30.04,3,05/18/2022
12289,12.63,4,05/18/2022
12290,24.06,1,05/18/2022
12291,9.04,4,05/18/2022
12292,9.36,3,05/18/2022
12293,8.98,3,05/18/2022
12294,9.87,1,05/18/2022
12295,14.82,2,05/18/2022
12296,6.28,2,05/18/2022
12297,11.06,3,05/18/2022
12298,14.62,4,05/18/2022
12299,13.47,1,05/18/2022
12300,9.78,2,05/18/2022
12301,4.38,2,05/18/2022
12302,11.54,2,05/18/2022
12303,16.66,4,05/18/2022
12304,16.13,3,05/18/2022
12305,2.39,1,05/18/2022
12306,9.78,4,05/18/2022
12307,22.52,3,05/18/2022
12308,14.55,3,05/18/2022
12309,11.34,2,05/18/2022
12310,15.02,1,05/18/2022
12311,9.06,4,05/18/2022
12312,16.82,4,05/18/2022
12313,7.58,3,05/18/2022
12314,2.39,2,05/18/2022
12315,19.78,2,05/18/2022
12316,12.17,4,05/18/2022
12317,26.77,3,05/18/2022
12318,8.87,3,05/18/2022
12319,15.67,3,05/18/2022
12320,22.6,2,05/18/2022
12321,17.76,3,05/18/2022
12322,24.14,2,05/18/2022
12323,11.33,2,05/18/2022
12324,16.61,2,05/18/2022
12325,12.43,1,05/18/2022
12326,9.14,3,05/18/2022
12327,10.77,3,05/18/2022
12328,7.57,1,05/18/2022
12329,8.83,3,05/18/2022
12330,16.54,2,05/18/2022
12331,10.14,2,05/18/2022
12332,3.58,4,05/18/2022
12333,10.03,4,05/18/2022
12334,18.32,4,05/18/2022
12335,6.28,2,05/18/2022
12336,16.17,4,05/18/2022
12337,11.93,4,05/18/2022
12338,10.48,1,05/18/2022
12339,18.62,1,05/18/2022
12340,10.47,2,05/18/2022
12341,27.67,3,05/18/2022
12342,17.42,1,05/18/2022
12343,15.16,3,05/18/2022
12344,11.07,4,05/18/2022
12345,6.94,1,05/18/2022
12346,23.78,2,05/18/2022
12347,8.36,2,05/18/2022
12348,16.67,3,05/18/2022
12349,4.38,2,05/18/2022
12350,1.49,1,05/18/2022
12351,21.36,2,05/18/2022
12352,5.27,2,05/18/2022
12353,7.47,3,05/18/2022
12354,15.03,4,05/18/2022
12355,7.64,4,05/18/2022
12356,8.64,3,05/18/2022
12357,13.63,2,05/18/2022
12358,18.15,1,05/18/2022
12359,9.53,1,05/18/2022
12360,25.22,1,05/18/2022
12361,28.74,4,05/18/2022
12362,16.35,4,05/18/2022
12363,10.13,1,05/18/2022
12364,11.34,2,05/18/2022
12365,7.78,2,05/18/2022
12366,1.49,3,05/18/2022
12367,9.44,4,05/18/2022
12368,13.57,2,05/18/2022
12369,20.58,4,05/18/2022
12370,7.08,1,05/18/2022
12371,18.38,3,05/18/2022
12372,11.94,2,05/18/2022
12373,18.63,4,05/18/2022
12374,7.58,3,05/18/2022
12375,2.29,4,05/18/2022
12376,17.06,4,05/18/2022
12377,23.12,4,05/18/2022
12378,22.25,3,05/18/2022
12379,21.69,3,05/18/2022
12380,21.15,1,05/19/2022
12381,16.16,2,05/19/2022
12382,29.05,3,05/19/2022
12383,22.49,4,05/19/2022
12384,4.19,1,05/19/2022
12385,15.4,2,05/19/2022
12386,13.6,2,05/19/2022
12387,9.44,1,05/19/2022
12388,8.58,4,05/19/2022
12389,11.46,4,05/19/2022
12390,9.43,1,05/19/2022
12391,13.13,2,05/19/2022
12392,19.72,1,05/19/2022
12393,12.27,2,05/19/2022
12394,26.35,3,05/19/2022
12395,15.97,1,05/19/2022
12396,7.97,2,05/19/2022
12397,11.77,4,05/19/2022
12398,10.13,1,05/19/2022
12399,16.53,4,05/19/2022
12400,12.83,4,05/19/2022
12401,16.91,3,05/19/2022
12402,17.25,2,05/19/2022
12403,4.55,4,05/19/2022
12404,9.67,1,05/19/2022
12405,23.41,3,05/19/2022
12406,19.51,3,05/19/2022
12407,34.51,4,05/19/2022
12408,2.58,2,05/19/2022
12409,14.46,4,05/19/2022
12410,6.28,1,05/19/2022
12411,26.96,1,05/19/2022
12412,9.78,2,05/19/2022
12413,9.44,1,05/19/2022
12414,7.98,4,05/19/2022
12415,14.03,4,05/19/2022
12416,15.48,1,05/19/2022
12417,20.62,3,05/19/2022
12418,14.92,1,05/19/2022
12419,18.16,3,05/19/2022
12420,25.57,4,05/19/2022
12421,17.73,4,05/19/2022
12422,25.61,2,05/19/2022
12423,13.26,1,05/19/2022
12424,14.8,2,05/19/2022
12425,10.83,1,05/19/2022
12426,7.98,2,05/19/2022
12427,22.25,3,05/19/2022
12428,19.69,2,05/19/2022
12429,7.07,1,05/19/2022
12430,6.28,4,05/19/2022
12431,11.93,4,05/19/2022
12432,4.68,1,05/19/2022
12433,6.08,2,05/19/2022
12434,14.93,4,05/19/2022
12435,19.87,2,05/19/2022
12436,21.88,3,05/19/2022
12437,14.02,4,05/19/2022
12438,16.95,4,05/19/2022
12439,10.07,4,05/19/2022
12440,34.49,4,05/19/2022
12441,15.73,3,05/19/2022
12442,13.94,1,05/19/2022
12443,12.12,2,05/19/2022
12444,12.72,3,05/19/2022
12445,14.56,3,05/19/2022
12446,15.07,4,05/19/2022
12447,5.98,2,05/19/2022
12448,11.23,3,05/19/2022
12449,18.28,3,05/19/2022
12450,15.73,3,05/19/2022
12451,19.18,2,05/19/2022
12452,12.56,1,05/19/2022
12453,16.61,3,05/19/2022
12454,5.59,3,05/19/2022
12455,17.92,2,05/19/2022
12456,18.55,2,05/19/2022
12457,14.36,1,05/19/2022
12458,19.72,4,05/19/2022
12459,18.59,1,05/19/2022
12460,22.03,1,05/19/2022
12461,14.63,4,05/19/2022
12462,23.81,2,05/19/2022
12463,18.86,4,05/19/2022
12464,16.29,4,05/19/2022
12465,4.19,4,05/19/2022
12466,18.81,2,05/19/2022
12467,10.47,4,05/19/2022
12468,2.19,4,05/19/2022
12469,9.43,3,05/19/2022
12470,9.18,1,05/19/2022
12471,11.88,2,05/19/2022
12472,5.59,4,05/19/2022
12473,24.23,3,05/19/2022
12474,19.75,1,05/19/2022
12475,9.03,1,05/19/2022
12476,23.34,4,05/19/2022
12477,17.66,1,05/19/2022
12478,2.39,1,05/19/2022
12479,26.27,2,05/19/2022
12480,12.37,2,05/19/2022
12481,11.92,3,05/19/2022
12482,5.59,1,05/19/2022
12483,23.61,4,05/19/2022
12484,6.88,3,05/19/2022
12485,10.76,4,05/19/2022
12486,19.42,3,05/19/2022
12487,23.59,2,05/19/2022
12488,10.54,1,05/19/2022
12489,21.12,3,05/19/2022
12490,20.88,4,05/19/2022
12491,13.29,1,05/19/2022
12492,4.78,1,05/19/2022
12493,11.47,3,05/19/2022
12494,12.17,1,05/19/2022
12495,20.17,2,05/19/2022
12496,16.89,1,05/19/2022
12497,17.83,3,05/19/2022
12498,8.14,4,05/19/2022
12499,19.72,1,05/19/2022
12500,8.97,1,05/19/2022
12501,4.89,4,05/19/2022
12502,13.43,4,05/19/2022
12503,15.75,3,05/19/2022
12504,8.74,2,05/19/2022
12505,3.68,4,05/19/2022
12506,12.86,2,05/19/2022
12507,11.24,2,05/19/2022
12508,19.18,2,05/19/2022
12509,9.44,1,05/19/2022
12510,1.49,1,05/19/2022
12511,22.34,2,05/19/2022
12512,14.67,3,05/19/2022
12513,15.33,1,05/19/2022
12514,19.42,1,05/19/2022
12515,17.79,1,05/19/2022
12516,18.84,1,05/19/2022
12517,12.97,2,05/19/2022
12518,17.06,4,05/19/2022
12519,29.57,1,05/19/2022
12520,12.24,2,05/19/2022
12521,16.18,4,05/19/2022
12522,11.64,2,05/19/2022
12523,4.58,3,05/19/2022
12524,15.61,3,05/19/2022
12525,19.82,2,05/19/2022
12526,13.56,4,05/19/2022
12527,15.73,1,05/19/2022
12528,16.72,3,05/19/2022
12529,10.24,3,05/19/2022
12530,11.43,3,05/19/2022
12531,14.13,1,05/19/2022
12532,9.93,3,05/19/2022
12533,13.07,4,05/19/2022
12534,9.1,2,05/19/2022
12535,18.63,4,05/19/2022
12536,15.93,1,05/19/2022
12537,7.78,2,05/19/2022
12538,7.98,4,05/19/2022
12539,7.69,4,05/19/2022
12540,17.22,3,05/19/2022
12541,15.96,2,05/19/2022
12542,17.92,3,05/19/2022
12543,4.88,4,05/19/2022
12544,9.25,3,05/19/2022
12545,16.08,2,05/19/2022
12546,16.9,4,05/19/2022
12547,11.36,3,05/19/2022
12548,29.43,2,05/19/2022
12549,23.28,3,05/19/2022
12550,7.38,4,05/19/2022
12551,3.79,1,05/19/2022
12552,13.47,3,05/19/2022
12553,12.0,4,05/19/2022
12554,10.59,1,05/19/2022
12555,10.38,3,05/19/2022
12556,4.58,3,05/19/2022
12557,16.03,3,05/19/2022
12558,15.66,1,05/19/2022
12559,7.24,1,05/19/2022
12560,6.18,4,05/19/2022
12561,14.89,1,05/19/2022
12562,14.73,2,05/19/2022
12563,25.51,3,05/19/2022
12564,14.69,1,05/19/2022
12565,20.02,2,05/19/2022
12566,18.28,2,05/19/2022
12567,18.36,2,05/19/2022
12568,20.74,1,05/19/2022
12569,8.17,1,05/19/2022
12570,7.64,3,05/19/2022
12571,15.77,4,05/19/2022
12572,2.49,1,05/19/2022
12573,32.21,2,05/19/2022
12574,4.55,1,05/19/2022
12575,12.43,4,05/19/2022
12576,28.47,1,05/19/2022
12577,13.46,2,05/19/2022
12578,15.92,1,05/19/2022
12579,11.44,4,05/19/2022
12580,19.32,4,05/19/2022
12581,13.66,2,05/19/2022
12582,9.98,4,05/19/2022
12583,2.89,2,05/19/2022
12584,12.83,2,05/19/2022
12585,14.07,3,05/19/2022
12586,21.11,3,05/19/2022
12587,8.77,4,05/19/2022
12588,14.12,2,05/19/2022
12589,13.83,2,05/19/2022
12590,17.42,3,05/19/2022
12591,8.47,3,05/19/2022
12592,19.86,2,05/19/2022
12593,17.12,1,05/19/2022
12594,6.57,2,05/19/2022
12595,9.27,4,05/19/2022
12596,9.45,3,05/19/2022
12597,9.03,2,05/19/2022
12598,19.71,3,05/19/2022
12599,7.79,2,05/19/2022
12600,13.64,2,05/19/2022
12601,10.47,1,05/19/2022
12602,4.38,2,05/19/2022
12603,18.78,1,05/19/2022
12604,9.57,2,05/19/2022
12605,24.1,3,05/19/2022
12606,4.48,1,05/19/2022
12607,10.73,4,05/19/2022
12608,22.98,2,05/19/2022
12609,11.98,2,05/19/2022
12610,13.38,2,05/19/2022
12611,12.62,3,05/19/2022
12612,13.76,2,05/19/2022
12613,16.53,4,05/19/2022
12614,3.68,3,05/19/2022
12615,34.93,2,05/19/2022
12616,16.28,1,05/19/2022
12617,12.93,1,05/19/2022
12618,21.11,3,05/19/2022
12619,23.28,2,05/19/2022
12620,14.46,1,05/19/2022
12621,14.57,4,05/19/2022
12622,22.52,1,05/19/2022
12623,16.36,1,05/19/2022
12624,19.72,1,05/19/2022
12625,15.97,1,05/19/2022
12626,15.55,2,05/19/2022
12627,18.22,3,05/20/2022
12628,4.19,4,05/20/2022
12629,12.73,3,05/20/2022
12630,7.44,3,05/20/2022
12631,9.63,1,05/20/2022
12632,10.87,3,05/20/2022
12633,13.63,4,05/20/2022
12634,15.32,1,05/20/2022
12635,7.78,1,05/20/2022
12636,13.47,1,05/20/2022
12637,18.95,3,05/20/2022
12638,9.06,4,05/20/2022
12639,5.59,2,05/20/2022
12640,25.87,2,05/20/2022
12641,20.31,3,05/20/2022
12642,16.22,1,05/20/2022
12643,22.73,2,05/20/2022
12644,8.77,1,05/20/2022
12645,4.55,4,05/20/2022
12646,16.03,2,05/20/2022
12647,23.27,4,05/20/2022
12648,7.58,1,05/20/2022
12649,12.68,2,05/20/2022
12650,7.28,1,05/20/2022
12651,9.17,4,05/20/2022
12652,14.87,3,05/20/2022
12653,8.58,1,05/20/2022
12654,8.28,3,05/20/2022
12655,26.02,4,05/20/2022
12656,20.22,3,05/20/2022
12657,10.63,3,05/20/2022
12658,16.19,3,05/20/2022
12659,9.77,2,05/20/2022
12660,9.14,3,05/20/2022
12661,21.48,2,05/20/2022
12662,14.22,3,05/20/2022
12663,14.66,4,05/20/2022
12664,5.08,4,05/20/2022
12665,16.9,2,05/20/2022
12666,5.59,2,05/20/2022
12667,17.32,4,05/20/2022
12668,6.15,4,05/20/2022
12669,15.52,1,05/20/2022
12670,8.38,1,05/20/2022
12671,11.07,4,05/20/2022
12672,11.74,3,05/20/2022
12673,17.26,4,05/20/2022
12674,7.77,2,05/20/2022
12675,19.47,4,05/20/2022
12676,8.37,4,05/20/2022
12677,8.57,1,05/20/2022
12678,15.16,4,05/20/2022
12679,6.18,3,05/20/2022
12680,11.84,3,05/20/2022
12681,14.72,4,05/20/2022
12682,28.66,3,05/20/2022
12683,7.78,2,05/20/2022
12684,17.16,3,05/20/2022
12685,3.79,3,05/20/2022
12686,19.91,4,05/20/2022
12687,19.6,2,05/20/2022
12688,14.37,1,05/20/2022
12689,10.03,3,05/20/2022
12690,9.47,1,05/20/2022
12691,11.78,1,05/20/2022
12692,14.26,3,05/20/2022
12693,20.71,2,05/20/2022
12694,5.18,3,05/20/2022
12695,15.92,2,05/20/2022
12696,11.58,3,05/20/2022
12697,13.93,1,05/20/2022
12698,17.73,3,05/20/2022
12699,16.29,1,05/20/2022
12700,4.09,2,05/20/2022
12701,3.88,2,05/20/2022
12702,7.34,1,05/20/2022
12703,31.78,3,05/20/2022
12704,8.64,1,05/20/2022
12705,9.47,3,05/20/2022
12706,16.69,3,05/20/2022
12707,18.82,3,05/20/2022
12708,6.88,1,05/20/2022
12709,14.63,2,05/20/2022
12710,20.48,3,05/20/2022
12711,19.82,4,05/20/2022
12712,12.87,2,05/20/2022
12713,13.24,3,05/20/2022
12714,34.63,2,05/20/2022
12715,14.33,1,05/20/2022
12716,15.73,3,05/20/2022
12717,1.49,3,05/20/2022
12718,15.42,1,05/20/2022
12719,7.74,3,05/20/2022
12720,23.12,4,05/20/2022
12721,9.43,2,05/20/2022
12722,2.09,4,05/20/2022
12723,15.47,3,05/20/2022
12724,4.78,3,05/20/2022
12725,18.9,2,05/20/2022
12726,16.87,1,05/20/2022
12727,7.44,2,05/20/2022
12728,13.6,3,05/20/2022
12729,22.62,1,05/20/2022
12730,7.98,1,05/20/2022
12731,6.67,3,05/20/2022
12732,13.41,1,05/20/2022
12733,6.48,4,05/20/2022
12734,14.53,3,05/20/2022
12735,6.28,2,05/20/2022
12736,4.55,1,05/20/2022
12737,21.02,2,05/20/2022
12738,10.7,1,05/20/2022
12739,2.09,4,05/20/2022
12740,21.11,2,05/20/2022
12741,10.18,1,05/20/2022
12742,8.58,3,05/20/2022
12743,13.52,2,05/20/2022
12744,13.98,4,05/20/2022
12745,17.52,2,05/20/2022
12746,4.48,1,05/20/2022
12747,14.62,2,05/20/2022
12748,8.33,4,05/20/2022
12749,17.96,3,05/20/2022
12750,8.68,3,05/20/2022
12751,6.18,2,05/20/2022
12752,12.54,3,05/20/2022
12753,10.33,2,05/20/2022
12754,19.22,3,05/20/2022
12755,19.38,2,05/20/2022
12756,15.43,4,05/20/2022
12757,14.26,4,05/20/2022
12758,12.13,2,05/20/2022
12759,9.04,4,05/20/2022
12760,9.9,4,05/20/2022
12761,14.87,1,05/20/2022
12762,5.08,4,05/20/2022
12763,20.38,3,05/20/2022
12764,5.48,4,05/20/2022
12765,7.88,3,05/20/2022
12766,7.08,1,05/20/2022
12767,8.38,1,05/20/2022
12768,3.79,4,05/20/2022
12769,11.88,3,05/20/2022
12770,18.57,4,05/20/2022
12771,6.48,3,05/20/2022
12772,16.23,4,05/20/2022
12773,9.03,2,05/20/2022
12774,26.36,4,05/20/2022
12775,3.79,3,05/20/2022
12776,17.37,3,05/20/2022
12777,8.34,2,05/20/2022
12778,8.34,2,05/20/2022
12779,9.38,3,05/20/2022
12780,17.73,2,05/20/2022
12781,26.32,2,05/20/2022
12782,9.84,4,05/20/2022
12783,16.26,4,05/20/2022
12784,13.59,3,05/20/2022
12785,6.68,3,05/20/2022
12786,11.48,3,05/20/2022
12787,12.26,4,05/20/2022
12788,13.87,2,05/20/2022
12789,14.6,4,05/20/2022
12790,8.57,2,05/20/2022
12791,20.81,4,05/20/2022
12792,13.07,1,05/20/2022
12793,19.58,2,05/20/2022
12794,8.87,2,05/20/2022
12795,19.56,2,05/20/2022
12796,4.88,3,05/20/2022
12797,17.6,3,05/20/2022
12798,19.15,2,05/20/2022
12799,9.87,3,05/20/2022
12800,14.72,2,05/20/2022
12801,18.7,4,05/20/2022
12802,4.38,2,05/20/2022
12803,2.89,4,05/20/2022
12804,6.94,4,05/20/2022
12805,13.46,3,05/20/2022
12806,4.58,3,05/20/2022
12807,2.09,3,05/20/2022
12808,17.45,4,05/20/2022
12809,23.61,4,05/20/2022
12810,2.98,1,05/20/2022
12811,15.02,4,05/20/2022
12812,18.99,2,05/20/2022
12813,9.68,4,05/20/2022
12814,12.37,3,05/20/2022
12815,18.16,1,05/20/2022
12816,11.37,4,05/20/2022
12817,13.93,3,05/20/2022
12818,9.18,1,05/20/2022
12819,18.92,2,05/20/2022
12820,8.28,1,05/20/2022
12821,11.39,1,05/20/2022
12822,12.52,3,05/20/2022
12823,26.68,2,05/20/2022
12824,7.69,2,05/20/2022
12825,12.73,2,05/20/2022
12826,24.71,1,05/20/2022
12827,15.99,4,05/20/2022
12828,9.38,2,05/20/2022
12829,6.58,2,05/20/2022
12830,2.29,2,05/20/2022
12831,5.67,1,05/20/2022
12832,6.38,2,05/20/2022
12833,14.44,3,05/20/2022
12834,1.29,4,05/20/2022
12835,17.83,3,05/20/2022
12836,10.97,1,05/20/2022
12837,19.32,4,05/20/2022
12838,9.1,2,05/20/2022
12839,14.03,2,05/20/2022
12840,13.81,3,05/20/2022
12841,23.29,2,05/20/2022
12842,24.33,2,05/20/2022
12843,3.09,2,05/20/2022
12844,20.38,4,05/20/2022
12845,13.94,4,05/20/2022
12846,13.64,4,05/20/2022
12847,10.97,3,05/20/2022
12848,15.65,1,05/20/2022
12849,18.42,2,05/20/2022
12850,14.16,2,05/20/2022
12851,33.67,2,05/20/2022
12852,6.84,4,05/20/2022
12853,7.79,4,05/20/2022
12854,12.24,1,05/20/2022
12855,15.31,1,05/20/2022
12856,19.03,1,05/20/2022
12857,10.48,4,05/20/2022
12858,1.29,4,05/20/2022
12859,12.03,3,05/20/2022
12860,17.47,1,05/20/2022
12861,13.43,4,05/20/2022
12862,21.68,4,05/20/2022
12863,5.28,3,05/20/2022
12864,17.21,2,05/20/2022
12865,13.23,1,05/20/2022
12866,18.92,1,05/20/2022
12867,14.22,2,05/20/2022
12868,18.42,3,05/20/2022
12869,19.22,3,05/20/2022
12870,13.13,3,05/20/2022
12871,26.17,4,05/20/2022
12872,10.83,4,05/20/2022
12873,6.48,2,05/20/2022
12874,11.37,2,05/20/2022
12875,25.32,3,05/20/2022
12876,4.78,2,05/20/2022
12877,37.31,4,05/20/2022
12878,17.82,1,05/20/2022
12879,3.79,2,05/21/2022
12880,15.67,4,05/21/2022
12881,15.83,2,05/21/2022
12882,5.87,1,05/21/2022
12883,16.23,2,05/21/2022
12884,10.37,2,05/21/2022
12885,17.72,3,05/21/2022
12886,12.23,3,05/21/2022
12887,35.78,2,05/21/2022
12888,9.77,3,05/21/2022
12889,18.92,3,05/21/2022
12890,7.64,4,05/21/2022
12891,11.49,3,05/21/2022
12892,15.58,2,05/21/2022
12893,16.13,1,05/21/2022
12894,4.18,4,05/21/2022
12895,12.66,1,05/21/2022
12896,10.17,3,05/21/2022
12897,17.61,4,05/21/2022
12898,12.37,3,05/21/2022
12899,5.18,3,05/21/2022
12900,12.73,1,05/21/2022
12901,12.58,1,05/21/2022
12902,7.79,1,05/21/2022
12903,2.39,2,05/21/2022
12904,4.55,1,05/21/2022
12905,2.29,4,05/21/2022
12906,9.38,4,05/21/2022
12907,10.76,3,05/21/2022
12908,15.26,3,05/21/2022
12909,16.29,3,05/21/2022
12910,14.33,2,05/21/2022
12911,14.46,1,05/21/2022
12912,16.76,1,05/21/2022
12913,10.14,2,05/21/2022
12914,17.09,3,05/21/2022
12915,13.13,4,05/21/2022
12916,8.37,1,05/21/2022
12917,7.27,2,05/21/2022
12918,18.68,1,05/21/2022
12919,14.23,4,05/21/2022
12920,17.14,1,05/21/2022
12921,13.98,1,05/21/2022
12922,5.78,2,05/21/2022
12923,4.19,4,05/21/2022
12924,13.42,3,05/21/2022
12925,12.58,1,05/21/2022
12926,17.04,2,05/21/2022
12927,19.42,2,05/21/2022
12928,16.51,1,05/21/2022
12929,22.98,1,05/21/2022
12930,15.58,4,05/21/2022
12931,19.31,4,05/21/2022
12932,20.96,3,05/21/2022
12933,24.69,2,05/21/2022
12934,17.68,3,05/21/2022
12935,15.83,2,05/21/2022
12936,12.76,1,05/21/2022
12937,15.22,4,05/21/2022
12938,7.98,3,05/21/2022
12939,12.87,2,05/21/2022
12940,13.17,1,05/21/2022
12941,17.03,4,05/21/2022
12942,3.79,1,05/21/2022
12943,11.44,4,05/21/2022
12944,8.34,2,05/21/2022
12945,2.78,2,05/21/2022
12946,7.08,1,05/21/2022
12947,11.57,3,05/21/2022
12948,17.62,4,05/21/2022
12949,18.68,2,05/21/2022
12950,14.95,4,05/21/2022
12951,2.89,1,05/21/2022
12952,7.98,4,05/21/2022
12953,9.97,1,05/21/2022
12954,16.43,2,05/21/2022
12955,22.27,1,05/21/2022
12956,12.97,1,05/21/2022
12957,9.37,1,05/21/2022
12958,20.05,1,05/21/2022
12959,15.48,4,05/21/2022
12960,2.39,1,05/21/2022
12961,21.54,3,05/21/2022
12962,15.19,3,05/21/2022
12963,14.57,3,05/21/2022
12964,17.83,3,05/21/2022
12965,16.72,4,05/21/2022
12966,6.18,2,05/21/2022
12967,16.85,3,05/21/2022
12968,19.01,3,05/21/2022
12969,15.92,2,05/21/2022
12970,20.99,2,05/21/2022
12971,6.38,3,05/21/2022
12972,14.12,1,05/21/2022
12973,12.0,1,05/21/2022
12974,12.23,3,05/21/2022
12975,17.85,4,05/21/2022
12976,8.28,2,05/21/2022
12977,12.72,3,05/21/2022
12978,18.85,2,05/21/2022
12979,13.85,1,05/21/2022
12980,14.03,4,05/21/2022
12981,8.37,2,05/21/2022
12982,23.21,2,05/21/2022
12983,21.73,4,05/21/2022
12984,28.86,4,05/21/2022
12985,22.93,4,05/21/2022
12986,24.52,2,05/21/2022
12987,25.46,4,05/21/2022
12988,10.56,2,05/21/2022
12989,9.67,1,05/21/2022
12990,2.39,2,05/21/2022
12991,9.37,3,05/21/2022
12992,11.48,4,05/21/2022
12993,11.76,4,05/21/2022
12994,15.55,2,05/21/2022
12995,23.12,1,05/21/2022
12996,9.23,4,05/21/2022
12997,6.15,2,05/21/2022
12998,9.67,4,05/21/2022
12999,6.84,3,05/21/2022
13000,9.25,2,05/21/2022
13001,12.13,2,05/21/2022
13002,9.45,1,05/21/2022
13003,17.08,3,05/21/2022
13004,21.95,2,05/21/2022
13005,4.55,1,05/21/2022
13006,19.35,1,05/21/2022
13007,19.73,1,05/21/2022
13008,20.02,2,05/21/2022
13009,6.58,4,05/21/2022
13010,8.38,4,05/21/2022
13011,2.69,3,05/21/2022
13012,17.55,4,05/21/2022
13013,17.45,1,05/21/2022
13014,11.57,1,05/21/2022
13015,5.68,3,05/21/2022
13016,3.38,4,05/21/2022
13017,16.87,2,05/21/2022
13018,8.34,4,05/21/2022
13019,9.57,3,05/21/2022
13020,18.5,2,05/21/2022
13021,3.79,3,05/21/2022
13022,8.34,1,05/21/2022
13023,5.28,1,05/21/2022
13024,19.22,4,05/21/2022
13025,4.18,3,05/21/2022
13026,13.87,3,05/21/2022
13027,21.87,3,05/21/2022
13028,14.09,1,05/21/2022
13029,10.87,4,05/21/2022
13030,2.29,1,05/21/2022
13031,8.74,2,05/21/2022
13032,8.38,4,05/21/2022
13033,19.88,2,05/21/2022
13034,16.85,4,05/21/2022
13035,16.46,3,05/21/2022
13036,8.74,4,05/21/2022
13037,3.98,3,05/21/2022
13038,5.78,4,05/21/2022
13039,18.58,3,05/21/2022
13040,19.52,4,05/21/2022
13041,18.22,1,05/21/2022
13042,19.55,1,05/21/2022
13043,11.73,1,05/21/2022
13044,25.17,4,05/21/2022
